Site,Place,Latitude,Longitude,Year,Microplastic_Level,pH_Level,Temperature
NMS,Nasipit,8.997435671,125.2843843,2022,40.60308887,,
NMS,Nasipit,8.999517305,125.2867379,2022,309.8960335,,
NMS,Nasipit,8.993174156,125.2899639,2022,37.82693288,,
NMS,Nasipit,8.991107271,125.294384,2022,254.3536785,,
NMS,Nasipit,8.983990849,125.2936046,2022,59.27016831,,
NMS,Nasipit,8.981443968,125.2806131,2022,220.5149439,,
NMS,Nasipit,8.99736545,125.2945434,2022,3.984066276,,
NMS,Nasipit,8.99485413,125.2885099,2022,109.5762856,,
NMS,Nasipit,8.999752991,125.2808022,2022,10.29617245,,
NMS,Nasipit,8.99734063,125.2915735,2022,442.9107563,,
NMS,Nasipit,8.989733379,125.2974685,2022,41.37588743,,
NMS,Nasipit,8.998014037,125.2884344,2022,324.730109,,
NMS,Nasipit,8.998247267,125.2842132,2022,6.833718428,,
NMS,Nasipit,8.992459332,125.2926312,2022,178.3355369,,
NMS,Nasipit,8.994316499,125.2981807,2022,67.79428722,,
NMS,Nasipit,8.983593662,125.2847509,2022,247.0725256,,
NMS,Nasipit,8.984944621,125.297415,2022,91.80905399,,
NMS,Nasipit,8.988906105,125.2902963,2022,381.6025986,,
NMS,Nasipit,8.983270477,125.2878216,2022,1.785447098,,
NMS,Nasipit,8.999388246,125.2851627,2022,101.6812901,,
NMS,Nasipit,8.995469463,125.2826175,2022,91.441156,,
NMS,Nasipit,8.999396421,125.2890758,2022,258.8007158,,
NMS,Nasipit,8.986740064,125.2965777,2022,15.90271035,,
NMS,Nasipit,8.98861775,125.2849743,2022,421.9270416,,
NMS,Nasipit,8.983340838,125.2833524,2022,81.84035405,,
NMS,Nasipit,8.980733429,125.294728,2022,213.1534885,,
NMS,Nasipit,8.996883409,125.2961134,2022,119.7522802,,
NMS,Nasipit,8.991707087,125.2973654,2022,220.3241318,,
NMS,Nasipit,8.985394992,125.2811417,2022,49.49082616,,
NMS,Nasipit,8.990623391,125.2987321,2022,333.9312472,,
NMS,Nasipit,8.986323122,125.2901447,2022,53.06505051,,
NMS,Nasipit,8.980831457,125.2829669,2022,354.9744984,,
NMS,Nasipit,8.989094797,125.2903119,2022,66.26995879,,
NMS,Nasipit,8.989776932,125.2933373,2022,376.9534235,,
NMS,Nasipit,8.984037069,125.2934686,2022,23.41650779,,
NMS,Nasipit,8.999398241,125.281878,2022,178.5410279,,
NMS,Nasipit,8.997362845,125.283543,2022,114.7227091,,
NMS,Nasipit,8.993852519,125.2967623,2022,267.2319898,,
NMS,Nasipit,8.989943495,125.2923569,2022,66.84094459,,
NMS,Nasipit,8.9973781,125.2914122,2022,376.6490509,,
NMS,Nasipit,8.984313503,125.2931777,2022,92.25110674,,
NMS,Nasipit,8.987877288,125.2930247,2022,284.6699189,,
NMS,Nasipit,8.999988275,125.2809642,2022,32.24533348,,
NMS,Nasipit,8.999543484,125.2881382,2022,286.8146826,,
NMS,Nasipit,8.991340325,125.294769,2022,68.60157051,,
NMS,Nasipit,8.997570311,125.2880828,2022,386.2657392,,
NMS,Nasipit,8.996156919,125.2952457,2022,17.61464243,,
NMS,Nasipit,8.995956273,125.2887117,2022,232.8096319,,
NMS,Nasipit,8.990889782,125.2801152,2022,59.44156818,,
NMS,Nasipit,8.986491717,125.2873292,2022,432.6665,,
NMS,Nasipit,8.987771162,125.2889739,2022,29.38042472,,
NMS,Nasipit,8.984750883,125.287465,2022,438.1092567,,
NMS,Nasipit,8.992389807,125.2892699,2022,86.77344623,,
NMS,Nasipit,8.987595716,125.2972667,2022,0.0,,
NMS,Nasipit,8.980512841,125.286825,2022,126.3730349,,
NMS,Nasipit,8.987603912,125.2879765,2022,367.1456687,,
NMS,Nasipit,8.992158102,125.2952977,2022,130.9727469,,
NMS,Nasipit,8.996259715,125.2943625,2022,336.9428592,,
NMS,Nasipit,8.984869646,125.2985407,2022,64.25162691,,
NMS,Nasipit,8.981205348,125.2986887,2022,163.6258167,,
NMS,Nasipit,8.989717435,125.2851355,2022,46.88433337,,
NMS,Nasipit,8.985697458,125.2861458,2022,270.608674,,
NMS,Nasipit,8.986226154,125.2922067,2022,98.58679067,,
NMS,Nasipit,8.994323013,125.2854525,2022,137.4462442,,
NMS,Nasipit,8.983622987,125.2936224,2022,48.61658933,,
NMS,Nasipit,8.983628767,125.2905033,2022,181.1073227,,
NMS,Nasipit,8.991346244,125.2851313,2022,65.44445958,,
NMS,Nasipit,8.999258538,125.2896709,2022,275.6516032,,
NMS,Nasipit,8.980868251,125.292663,2022,97.72558069,,
NMS,Nasipit,8.999028067,125.2920322,2022,255.5974097,,
NMS,Nasipit,8.984561595,125.2842409,2022,56.81468918,,
NMS,Nasipit,8.99221962,125.2882206,2022,107.5030278,,
NMS,Nasipit,8.99561051,125.2854961,2022,34.14230034,,
NMS,Nasipit,8.996452286,125.2884748,2022,172.8449141,,
NMS,Nasipit,8.992477186,125.2890354,2022,64.18370955,,
NMS,Nasipit,8.991732169,125.2833603,2022,322.6054795,,
NMS,Nasipit,8.984334796,125.2819143,2022,68.3505301,,
NMS,Nasipit,8.980472772,125.2928394,2022,360.4219916,,
NMS,Nasipit,8.984638942,125.2878181,2022,123.887266,,
NMS,Nasipit,8.991889527,125.2899353,2022,157.9310415,,
NMS,Nasipit,8.988563992,125.294352,2022,106.2251005,,
NMS,Nasipit,8.993848723,125.2998251,2022,315.1827016,,
NMS,Nasipit,8.985483213,125.2815884,2022,105.8937396,,
NMS,Nasipit,8.981713165,125.2978838,2022,183.3626345,,
NMS,Nasipit,8.984533128,125.2870999,2022,24.19386945,,
NMS,Nasipit,8.981388477,125.2903812,2022,276.7825141,,
NMS,Nasipit,8.997601582,125.2930175,2022,7.467265576,,
NMS,Nasipit,8.990659156,125.2864867,2022,390.6417598,,
NMS,Nasipit,8.999882787,125.2932368,2022,18.16999611,,
NMS,Nasipit,8.991155668,125.294613,2022,169.2338418,,
NMS,Nasipit,8.991245936,125.2991525,2022,53.83617781,,
NMS,Nasipit,8.983506059,125.2938001,2022,269.401976,,
NMS,Nasipit,8.981933529,125.2890074,2022,11.8620849,,
NMS,Nasipit,8.995123267,125.2869514,2022,375.0204874,,
NMS,Nasipit,8.998543556,125.2846928,2022,74.38845932,,
NMS,Nasipit,8.987986318,125.2830483,2022,388.9724725,,
NMS,Nasipit,8.99041916,125.2924717,2022,59.9404698,,
NMS,Nasipit,8.981782489,125.2951054,2022,265.2984461,,
NMS,Nasipit,8.995640562,125.2941749,2022,50.84715736,,
NMS,Nasipit,8.980723208,125.2860626,2022,159.9570474,,
NMS,Nasipit,8.981752855,125.2987392,2022,14.41158941,,
NMS,Nasipit,8.991076045,125.2861105,2022,123.5983216,,
NMS,Nasipit,8.992011887,125.2903136,2022,0.0,,
NMS,Nasipit,8.998387839,125.2899393,2022,259.3743713,,
NMS,Nasipit,8.987612466,125.2975595,2022,52.50332082,,
NMS,Nasipit,8.997361134,125.2961185,2022,173.4635576,,
NMS,Nasipit,8.981618386,125.2880596,2022,86.22402902,,
NMS,Nasipit,8.98347049,125.293899,2022,253.2284334,,
NMS,Nasipit,8.992819442,125.2964496,2022,55.27813181,,
NMS,Nasipit,8.982650493,125.2972403,2022,247.1329116,,
NMS,Nasipit,8.992125059,125.2952962,2022,80.83715631,,
NMS,Nasipit,8.983496773,125.2900513,2022,127.9805788,,
NMS,Nasipit,8.987350688,125.2813634,2022,46.12550439,,
NMS,Nasipit,8.980516238,125.2827033,2022,256.4898154,,
NMS,Nasipit,8.999316443,125.28865,2022,71.93280304,,
NMS,Nasipit,8.986236323,125.2901228,2022,142.3897373,,
NMS,Nasipit,8.992816526,125.2843208,2022,51.10625365,,
NMS,Nasipit,8.992391759,125.293004,2022,225.5479847,,
NMS,Nasipit,8.981163276,125.2998973,2022,101.6383449,,
NMS,Nasipit,8.981155611,125.2939007,2022,179.7285909,,
NMS,Nasipit,8.993843227,125.2812458,2022,46.21066199,,
NMS,Nasipit,8.990188443,125.2999339,2022,300.0556367,,
NMS,Nasipit,8.986125072,125.2924779,2022,92.36287635,,
NMS,Nasipit,8.990540829,125.2885217,2022,93.41037631,,
NMS,Nasipit,8.987355187,125.2882826,2022,48.61250143,,
NMS,Nasipit,8.996550758,125.2946723,2022,183.9549685,,
NMS,Nasipit,8.980383846,125.2851963,2022,0.0,,
NMS,Nasipit,8.995205796,125.2827422,2022,80.57589068,,
NMS,Nasipit,8.980242415,125.284824,2022,61.22765512,,
NMS,Nasipit,8.999517475,125.2960307,2022,248.2461037,,
NMS,Nasipit,8.982194724,125.2909592,2022,73.46590025,,
NMS,Nasipit,8.989087547,125.2968871,2022,246.871992,,
NMS,Nasipit,8.983000973,125.2864935,2022,26.71268739,,
NMS,Nasipit,8.994747142,125.2895204,2022,92.83500507,,
NMS,Nasipit,8.989188935,125.2957003,2022,5.684817192,,
NMS,Nasipit,8.997841694,125.2991067,2022,173.3510271,,
NMS,Nasipit,8.993762694,125.2887521,2022,87.70345389,,
NMS,Nasipit,8.985093412,125.2968174,2022,497.1412289,,
NMS,Nasipit,8.993187078,125.2979024,2022,36.83735173,,
NMS,Nasipit,8.992733394,125.2922787,2022,253.6663953,,
NMS,Nasipit,8.98300338,125.2947487,2022,32.27185363,,
NMS,Nasipit,8.990244438,125.2936046,2022,208.1487631,,
NMS,Nasipit,8.981425135,125.2802422,2022,61.26846825,,
NMS,Nasipit,8.999130028,125.2947502,2022,95.67321227,,
NMS,Nasipit,8.986994065,125.2954931,2022,25.52741007,,
NMS,Nasipit,8.993227412,125.2837039,2022,385.834268,,
NMS,Nasipit,8.985300929,125.2804189,2022,77.78284683,,
NMS,Nasipit,8.981643433,125.2993572,2022,364.1072229,,
NMS,Nasipit,8.992493271,125.2876388,2022,32.16746381,,
NMS,Nasipit,8.984113745,125.2824277,2022,402.1579209,,
NMS,Nasipit,8.992878085,125.290606,2022,72.75306959,,
NMS,Nasipit,8.980839024,125.2993698,2022,176.2785515,,
NMS,Nasipit,8.999599407,125.2920376,2022,84.23953836,,
NMS,Nasipit,8.991648453,125.2949615,2022,311.6671988,,
NMS,Nasipit,8.982561915,125.2867654,2022,88.7112018,,
NMS,Nasipit,8.998561673,125.2844923,2022,130.3066587,,
NMS,Nasipit,8.9887881,125.2922588,2022,0.0,,
NMS,Nasipit,8.998861517,125.2848139,2022,224.6531849,,
NMS,Nasipit,8.997738498,125.2929162,2022,47.0037009,,
NMS,Nasipit,8.985718136,125.2963189,2022,230.8545365,,
NMS,Nasipit,8.995100839,125.2892108,2022,64.29454627,,
NMS,Nasipit,8.996839971,125.2945698,2022,325.9396781,,
NMS,Nasipit,8.983548575,125.2909005,2022,91.83207693,,
NMS,Nasipit,8.999693395,125.2987478,2022,295.7882518,,
NMS,Nasipit,8.996355707,125.2842702,2022,35.42655841,,
NMS,Nasipit,8.990117054,125.2968141,2022,285.3799099,,
NMS,Nasipit,8.991806954,125.2901672,2022,108.1754639,,
NMS,Nasipit,8.985950969,125.2913004,2022,336.3028161,,
NMS,Nasipit,8.992725827,125.2952224,2022,67.34160568,,
NMS,Nasipit,8.983201433,125.2892311,2022,226.0542956,,
NMS,Nasipit,8.996001419,125.2840807,2022,29.27041276,,
NMS,Nasipit,8.991101699,125.2946614,2022,112.9996364,,
NMS,Nasipit,8.987107691,125.2956758,2022,69.30266847,,
NMS,Nasipit,8.99108453,125.2801046,2022,160.0820493,,
NMS,Nasipit,8.99916147,125.2873588,2022,75.59834821,,
NMS,Nasipit,8.986538632,125.2829778,2022,332.7560084,,
NMS,Nasipit,8.999926687,125.2873662,2022,44.03572727,,
NMS,Nasipit,8.988972213,125.2944414,2022,275.7398822,,
NMS,Nasipit,8.987830514,125.2882524,2022,84.38638261,,
NMS,Nasipit,8.993912363,125.2800644,2022,75.2208126,,
NMS,Nasipit,8.995883947,125.2818598,2022,94.58647464,,
NMS,Nasipit,8.991764045,125.2896195,2022,185.3597951,,
NMS,Nasipit,8.991599676,125.2912297,2022,61.26448078,,
NMS,Nasipit,8.991213202,125.2920698,2022,367.316603,,
NMS,Nasipit,8.985396414,125.296501,2022,73.875008,,
NMS,Nasipit,8.989965114,125.2815412,2022,230.5036496,,
NMS,Nasipit,8.99569794,125.2941536,2022,41.550721,,
NMS,Nasipit,8.995772299,125.2903454,2022,119.2080951,,
NMS,Nasipit,8.986563855,125.2886804,2022,49.57398611,,
NMS,Nasipit,8.981772009,125.2844122,2022,423.3808026,,
NMS,Nasipit,8.99996695,125.2986623,2022,75.05838917,,
NMS,Nasipit,8.992851304,125.288425,2022,389.8816202,,
NMS,Nasipit,8.982366724,125.2881981,2022,73.55264001,,
NMS,Nasipit,8.996796046,125.2876767,2022,465.8982072,,
NMS,Nasipit,8.983689525,125.2872447,2022,103.2616575,,
NMS,Nasipit,8.986690226,125.2805239,2022,266.1399284,,
NMS,Nasipit,8.985974511,125.2988136,2022,0.89753921,,
NMS,Nasipit,8.985185935,125.2885931,2022,308.8380282,,
NMS,Nasipit,8.989163738,125.2896594,2022,39.09421705,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46784263,121.1829127,2021,65.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46717275,121.1842943,2019,28.0,,
Site 1 - Limbon-limbon,"Limbon-limbon, Binangonan",14.43838762,121.2069867,2019,89.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.49113372,121.2790225,2023,56.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.43090645,121.2072349,2022,56.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.42946946,121.2088625,2020,56.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.49022077,121.2800228,2023,65.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.4903671,121.2804129,2020,56.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.42893127,121.2087299,2023,56.0,,
Site 1 - Limbon-limbon,"Limbon-limbon, Binangonan",14.43975466,121.207094,2021,56.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.43047235,121.2070596,2019,56.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.4306396,121.2075384,2019,56.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.49145471,121.2799221,2020,56.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.49014916,121.2797252,2021,56.0,,
Site 4 - Angono,"Lakeside Eco Park, Angono",14.51540392,121.1451826,2023,28.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.49083314,121.2792036,2019,56.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46765287,121.18287,2023,28.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.48993838,121.2801423,2018,56.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.43050809,121.2079437,2023,56.0,,
Site 1 - Limbon-limbon,"Limbon-limbon, Binangonan",14.43892182,121.2058215,2019,89.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.4906153,121.2809961,2021,65.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46688026,121.183595,2022,28.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46711269,121.1833963,2019,28.0,,
Site 4 - Angono,"Lakeside Eco Park, Angono",14.51511571,121.1447308,2020,28.0,,
Site 4 - Angono,"Lakeside Eco Park, Angono",14.51435051,121.145188,2018,28.0,,
Site 4 - Angono,"Lakeside Eco Park, Angono",14.51523675,121.1434217,2022,28.0,,
Site 4 - Angono,"Lakeside Eco Park, Angono",14.51412504,121.1447914,2019,28.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.43042053,121.2082652,2023,56.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.43005988,121.2075761,2020,56.0,,
Site 1 - Limbon-limbon,"Limbon-limbon, Binangonan",14.4397043,121.2071675,2022,65.0,,
Site 4 - Angono,"Lakeside Eco Park, Angono",14.51535536,121.1435874,2022,28.0,,
Site 4 - Angono,"Lakeside Eco Park, Angono",14.51529004,121.1442409,2022,28.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.48994593,121.2804822,2021,65.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.49083473,121.2801984,2020,56.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.42913349,121.2088894,2018,56.0,,
Site 4 - Angono,"Lakeside Eco Park, Angono",14.51479129,121.1439789,2018,56.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.49113793,121.2806283,2018,56.0,,
Site 1 - Limbon-limbon,"Limbon-limbon, Binangonan",14.43794217,121.2069068,2022,65.0,,
Site 4 - Angono,"Lakeside Eco Park, Angono",14.51578664,121.1450942,2022,28.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.42898358,121.2087228,2021,56.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46681353,121.1846667,2023,28.0,,
Site 4 - Angono,"Lakeside Eco Park, Angono",14.51455942,121.1432935,2020,28.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46779823,121.1828354,2018,65.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.49001315,121.2793702,2020,56.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.4667327,121.1846985,2022,65.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.42937983,121.2084148,2022,65.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46634165,121.1828765,2020,89.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.42933052,121.2076225,2021,56.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46715849,121.1847313,2021,65.0,,
Site 1 - Limbon-limbon,"Limbon-limbon, Binangonan",14.43792173,121.207244,2018,65.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.49050959,121.2807442,2020,56.0,,
Site 1 - Limbon-limbon,"Limbon-limbon, Binangonan",14.43932288,121.2063958,2022,89.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.42978211,121.2070887,2020,56.0,,
Site 1 - Limbon-limbon,"Limbon-limbon, Binangonan",14.43860134,121.2074139,2022,89.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.43014747,121.2081509,2021,56.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46799903,121.1839817,2019,65.0,,
Site 4 - Angono,"Lakeside Eco Park, Angono",14.51562927,121.1435809,2021,28.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.43047942,121.208603,2020,56.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.48994707,121.2802178,2020,56.0,,
Site 1 - Limbon-limbon,"Limbon-limbon, Binangonan",14.4382024,121.2069261,2022,89.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46722862,121.1832996,2020,28.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.48998104,121.2796607,2019,56.0,,
Site 4 - Angono,"Lakeside Eco Park, Angono",14.51422727,121.1442876,2023,28.0,,
Site 1 - Limbon-limbon,"Limbon-limbon, Binangonan",14.43792606,121.2059956,2020,89.0,,
Site 4 - Angono,"Lakeside Eco Park, Angono",14.51598075,121.1435251,2019,28.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.49012183,121.2800155,2018,56.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.4674268,121.182984,2021,28.0,,
Site 4 - Angono,"Lakeside Eco Park, Angono",14.51448861,121.1435132,2021,28.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.43042253,121.2081529,2022,56.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.48999011,121.2792018,2020,56.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.49100795,121.2794415,2018,56.0,,
Site 4 - Angono,"Lakeside Eco Park, Angono",14.51414278,121.14479,2020,28.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.43062183,121.2089262,2022,56.0,,
Site 1 - Limbon-limbon,"Limbon-limbon, Binangonan",14.43939373,121.2060329,2018,89.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46738934,121.1834142,2023,28.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.49070391,121.2800631,2022,56.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.49154578,121.2803131,2022,56.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.4676967,121.1828927,2018,28.0,,
Site 1 - Limbon-limbon,"Limbon-limbon, Binangonan",14.43847477,121.2057948,2019,89.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.49042941,121.2792141,2022,56.0,,
Site 4 - Angono,"Lakeside Eco Park, Angono",14.51415708,121.1434753,2023,28.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.42911291,121.2081953,2021,56.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46688419,121.1839707,2021,65.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46708104,121.1838478,2020,65.0,,
Site 1 - Limbon-limbon,"Limbon-limbon, Binangonan",14.43851805,121.2075406,2022,89.0,,
Site 4 - Angono,"Lakeside Eco Park, Angono",14.51587911,121.1449339,2021,28.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.42893568,121.2077291,2020,56.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.42957822,121.2087682,2020,56.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46817907,121.1839178,2022,65.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46665399,121.1843466,2018,65.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.42987983,121.2082989,2021,56.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.42975119,121.2078911,2018,56.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.42932305,121.2080949,2023,56.0,,
Site 1 - Limbon-limbon,"Limbon-limbon, Binangonan",14.43841006,121.2063003,2018,65.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46760506,121.1830135,2022,65.0,,
Site 4 - Angono,"Lakeside Eco Park, Angono",14.51597983,121.1439219,2018,28.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.43077661,121.2090095,2023,56.0,,
Site 1 - Limbon-limbon,"Limbon-limbon, Binangonan",14.43824652,121.2068638,2023,56.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46686088,121.1836369,2023,65.0,,
Site 4 - Angono,"Lakeside Eco Park, Angono",14.5159498,121.1440273,2019,28.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.491345,121.2799796,2019,56.0,,
Site 4 - Angono,"Lakeside Eco Park, Angono",14.51455262,121.1449742,2020,28.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.42979239,121.2072902,2021,56.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.466578,121.1837335,2018,28.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46710382,121.1840538,2021,65.0,,
Site 1 - Limbon-limbon,"Limbon-limbon, Binangonan",14.4383005,121.2069374,2023,65.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.49066422,121.2794161,2022,56.0,,
Site 1 - Limbon-limbon,"Limbon-limbon, Binangonan",14.43852338,121.2074194,2023,65.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.49119626,121.279248,2022,56.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.49109195,121.2802073,2023,56.0,,
Site 1 - Limbon-limbon,"Limbon-limbon, Binangonan",14.43804536,121.2059791,2020,56.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.49130095,121.2801276,2019,56.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.49005738,121.279324,2018,56.0,,
Site 4 - Angono,"Lakeside Eco Park, Angono",14.51510321,121.1444428,2021,28.0,,
Site 1 - Limbon-limbon,"Limbon-limbon, Binangonan",14.43840241,121.2068178,2022,89.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46638796,121.1839384,2018,65.0,,
Site 1 - Limbon-limbon,"Limbon-limbon, Binangonan",14.43979356,121.2061987,2023,89.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46712775,121.18309,2018,28.0,,
Site 4 - Angono,"Lakeside Eco Park, Angono",14.51575789,121.143444,2019,28.0,,
Site 4 - Angono,"Lakeside Eco Park, Angono",14.51598193,121.1442947,2018,28.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.43080284,121.2084983,2022,56.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.49088815,121.2804337,2019,56.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.49111868,121.2803632,2020,56.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46800214,121.1839412,2023,28.0,,
Site 1 - Limbon-limbon,"Limbon-limbon, Binangonan",14.4391486,121.2058445,2019,65.0,,
Site 1 - Limbon-limbon,"Limbon-limbon, Binangonan",14.43863703,121.2063108,2022,65.0,,
Site 1 - Limbon-limbon,"Limbon-limbon, Binangonan",14.4384734,121.2057908,2023,65.0,,
Site 1 - Limbon-limbon,"Limbon-limbon, Binangonan",14.43978841,121.206219,2023,56.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.42977256,121.2078091,2023,56.0,,
Site 1 - Limbon-limbon,"Limbon-limbon, Binangonan",14.43857767,121.207394,2021,89.0,,
Site 4 - Angono,"Lakeside Eco Park, Angono",14.51415219,121.1440251,2020,28.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.42998377,121.2076859,2018,56.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.43004542,121.2075694,2021,56.0,,
Site 4 - Angono,"Lakeside Eco Park, Angono",14.51467565,121.1432047,2020,28.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.48978708,121.2808042,2023,56.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46687842,121.1841455,2018,28.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.49113608,121.2791355,2020,56.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.49018341,121.2809255,2023,56.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46764423,121.1829872,2022,65.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.43073916,121.2089711,2023,65.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46807304,121.1842836,2021,28.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46746352,121.1837346,2020,89.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46650847,121.1846737,2023,65.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.43002076,121.2086414,2020,56.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.48982733,121.2808104,2018,56.0,,
Site 4 - Angono,"Lakeside Eco Park, Angono",14.51490841,121.1440114,2023,28.0,,
Site 1 - Limbon-limbon,"Limbon-limbon, Binangonan",14.43795002,121.2067702,2018,89.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.49154276,121.2801575,2023,65.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.49143035,121.2798258,2018,56.0,,
Site 5 - Tanay,"San Isidro Parola, Tanay",14.49157535,121.2806079,2022,56.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46789415,121.1831767,2023,28.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46706397,121.1839314,2019,28.0,,
Site 4 - Angono,"Lakeside Eco Park, Angono",14.51538884,121.1436349,2023,28.0,,
Site 1 - Limbon-limbon,"Limbon-limbon, Binangonan",14.43840933,121.2068865,2018,65.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.42946164,121.2085555,2023,56.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46766967,121.1843374,2021,65.0,,
Site 3 - Calumpang,"Calumpang, Binangonan",14.46689362,121.1836294,2022,65.0,,
Site 2 - Ithan,"Ithan, Binangonan",14.43036411,121.2084597,2023,65.0,,
